name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
telangana,2022-09-19,27.7,22,24.4,30.4,22,24.5,21.5,84.2,1,100,4.17,rain,0,0,39.2,14.8,276.2,1009.8,72.1,5.5,201,17.6,8,10,2022-09-19T06:04:35,2022-09-19T18:15:15,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-09-20,25.5,21.1,23.5,25.5,21.1,23.5,21.7,89.8,0,0,0,,0,0,38.9,22.3,279.1,1009.2,94,5.3,80.2,7,5,10,2022-09-20T06:04:43,2022-09-20T18:14:24,0.82,Overcast,Cloudy skies throughout the day.,cloudy,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-09-21,27.8,21,24.2,30.6,21,24.6,21.7,86.3,0.2,100,4.17,rain,0,0,39.2,23.2,287.6,1009,89.7,5.2,173.8,15,7,10,2022-09-21T06:04:51,2022-09-21T18:13:34,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-09-22,24.3,21.1,22.8,24.3,21.1,22.8,21.6,92.9,0.4,100,12.5,rain,0,0,31.7,16.6,284.5,1010.2,90.4,5,232.1,20,9,10,2022-09-22T06:04:59,2022-09-22T18:12:43,0.88,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-09-23,28.3,21,24.2,30.9,21,24.7,20.9,82.6,0,0,0,rain,0,0,33.5,17.5,295.7,1010.9,60.3,5.6,250.6,21.5,10,10,2022-09-23T06:05:07,2022-09-23T18:11:53,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-09-24,28.6,22,24.7,31,22,25.3,20.8,79.1,0,0,0,rain,0,0,36.7,14.8,279.8,1010.5,61.9,5.7,257.8,22.3,9,10,2022-09-24T06:05:15,2022-09-24T18:11:02,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-09-25,30.7,22,25.6,33.7,22,26.6,21.5,78.6,0,0,0,rain,0,0,15.5,15.7,299,1009.8,52.7,5.8,214,18.4,10,10,2022-09-25T06:05:24,2022-09-25T18:10:12,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-09-26,29.5,22,25.1,33.1,22,26.3,22.3,85.1,0.9,100,8.33,rain,0,0,13.7,9.4,346.1,1010.9,67.7,4.8,233,20,10,30,2022-09-26T06:05:32,2022-09-26T18:09:22,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-09-27,29.4,21.1,24,32.4,21.1,24.6,21.9,88.6,1.6,100,8.33,rain,0,0,23.4,13,325.2,1010,76.2,4.6,236,20.4,9,30,2022-09-27T06:05:41,2022-09-27T18:08:33,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-09-28,29.7,22.1,25.1,34.8,22.1,26.4,23.1,88.8,2,100,16.67,rain,0,0,18.7,7.7,329,1008.6,71.7,4.3,258.4,22.4,9,30,2022-09-28T06:05:50,2022-09-28T18:07:43,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-09-29,29.3,22.2,24.4,33.7,22.2,24.8,22.3,88.5,3,100,16.67,rain,0,0,22.7,11.2,326.6,1008,90.1,4.4,219.3,18.9,9,30,2022-09-29T06:05:59,2022-09-29T18:06:54,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
telangana,2022-09-30,28.7,22.8,25.3,32.5,22.8,26.2,22.2,83.5,2.7,100,16.67,rain,0,0,33.8,16.4,353.1,1008.3,88.4,3.9,226.9,19.7,9,30,2022-09-30T06:06:08,2022-09-30T18:06:05,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
telangana,2022-10-01,30,22,25,33.9,22,25.6,22.2,85.5,0.4,100,4.17,rain,0,0,29.5,15.1,296.1,1008.6,77.4,4.5,206.4,18,8,10,2022-10-01T06:06:18,2022-10-01T18:05:16,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-02,30.6,21,25.7,33.4,21,26.7,20.8,76,0,0,0,,0,0,42.1,22.3,302.5,1008.7,65.1,5.3,271.4,23.4,9,10,2022-10-02T06:06:28,2022-10-02T18:04:27,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-03,30.4,22,26.2,32.7,22,26.9,19.9,69.5,0,0,0,,0,0,45,15.7,322.7,1008.7,52.8,5.6,254.4,22,9,10,2022-10-03T06:06:38,2022-10-03T18:03:39,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-04,28.9,23,25.9,30.8,23,26.6,21,74.9,0,0,0,rain,0,0,39.6,15.1,326.3,1008.8,77.4,5.1,180.9,15.5,8,10,2022-10-04T06:06:48,2022-10-04T18:02:51,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-05,29.9,23,25.7,32.8,23,26.7,21.8,79.9,6,100,4.17,rain,0,0,31.7,16.2,329.7,1008.4,84.9,4.6,173,14.8,6,30,2022-10-05T06:06:59,2022-10-05T18:02:04,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-06,27.1,22,23.3,29.1,22,23.4,21.5,90.1,21,100,12.5,rain,0,0,18.4,15.3,80.8,1007.6,95.9,4.2,14.3,1.2,1,10,2022-10-06T06:07:10,2022-10-06T18:01:17,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-07,27.9,22,24.4,30.6,22,24.9,21.5,84.9,5,100,4.17,rain,0,0,27,14.1,164.5,1009.2,77.8,5.1,162.1,14,8,30,2022-10-07T06:07:21,2022-10-07T18:00:30,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOHY,43128599999,VOHS,43128099999"
telangana,2022-10-08,30,22,25.2,32,22,25.9,21.4,81.1,35,100,8.33,rain,0,0,17.3,17.3,177.2,1011.3,76.9,4.8,170.7,14.7,8,30,2022-10-08T06:07:33,2022-10-08T17:59:44,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-09,29.3,22,25.3,31.7,22,26.1,21.5,80.6,0.2,100,4.17,rain,0,0,28.8,14.9,107.4,1011.7,72.8,5.2,239.3,20.7,9,30,2022-10-09T06:07:45,2022-10-09T17:58:59,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-10,26.9,23,24.5,29.3,23,24.7,21.9,85.7,1.6,100,8.33,rain,0,0,28.4,14.8,111.3,1012.7,80,4.7,227.2,19.5,8,60,2022-10-10T06:07:57,2022-10-10T17:58:14,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-11,29.4,23,25.4,32.4,23,26.3,21.7,80.3,0.1,100,4.17,rain,0,0,30.6,14.6,121.6,1012.2,67.3,5.3,160.3,13.9,7,30,2022-10-11T06:08:10,2022-10-11T17:57:29,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-12,30,22,25.2,32.9,22,26.1,21.7,82.1,63,100,8.33,rain,0,0,29.9,13.9,128.9,1012.6,73.1,5,177.6,15.2,8,30,2022-10-12T06:08:23,2022-10-12T17:56:45,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-13,29,21.5,25.1,31.8,21.5,26.1,21.6,81.8,6,100,4.17,rain,0,0,18.7,13,97,1012.5,67,5,185.7,15.9,8,30,2022-10-13T06:08:37,2022-10-13T17:56:02,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-14,28,23,24.9,30.2,23,25.6,21.7,83,5.2,100,25,rain,0,0,17.3,14.4,74.2,1012.2,73,4.9,207,17.8,8,60,2022-10-14T06:08:51,2022-10-14T17:55:19,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-15,26.9,21,24.1,29.1,21,24.3,21.6,86.1,0.5,100,4.17,rain,0,0,28.1,12.1,32.7,1011.2,87,5,203.3,17.7,9,30,2022-10-15T06:09:05,2022-10-15T17:54:37,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-16,27,22,24.1,29.7,22,24.4,22.2,89.1,13,100,12.5,rain,0,0,29.2,18.4,96.3,1013.1,70.1,4.8,222,19.1,8,30,2022-10-16T06:09:20,2022-10-16T17:53:55,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-17,29.9,22,25.5,33.2,22,26.3,21.6,80.4,0,0,0,rain,0,0,27,14.7,116.5,1014.6,54.2,5.4,200.5,17.2,9,30,2022-10-17T06:09:35,2022-10-17T17:53:15,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-18,31,21,25.5,32.9,21,26.3,21.1,78.1,0,0,0,rain,0,0,16.2,10.8,106.3,1013.8,62.3,5.2,220,19,9,30,2022-10-18T06:09:51,2022-10-18T17:52:35,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-19,29.9,21.5,25.6,32.7,21.5,26.4,21.6,80,1.8,100,12.5,rain,0,0,20.5,9.5,86.1,1013.2,70.3,5,221.2,19.1,9,30,2022-10-19T06:10:07,2022-10-19T17:51:55,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-20,29,21,25.1,31.7,21,25.6,21.1,80,1.6,100,16.67,rain,0,0,25.2,14.7,95.5,1014.2,66,5.5,210.1,18.3,9,30,2022-10-20T06:10:24,2022-10-20T17:51:17,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-21,29.3,22.5,25,31.6,22.5,25.6,21.2,80.1,0.2,100,8.33,rain,0,0,29.2,26.5,80.1,1015.8,67.6,4.8,219.5,19,9,10,2022-10-21T06:10:42,2022-10-21T17:50:39,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-22,28.4,20,23.6,28.2,20,23.6,15.9,64,0,0,0,,0,0,31,18,36.6,1016.6,43.3,5.4,268.6,23.3,9,10,2022-10-22T06:11:00,2022-10-22T17:50:02,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-23,28.5,17.9,23.2,27.6,17.9,23,13.5,57.5,0,0,0,,0,0,46.4,18.5,7.5,1015,22.7,5.5,274.8,23.8,9,10,2022-10-23T06:11:18,2022-10-23T17:49:26,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-24,28.4,15.7,22.3,27.6,15.7,22.1,13.1,59.6,0,0,0,,0,0,32.8,15.3,321.3,1012.7,21.8,5.6,272.3,23.5,9,10,2022-10-24T06:11:37,2022-10-24T17:48:51,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-25,29.4,15.9,22.6,28.3,15.9,22.4,12.3,56.7,0,0,0,,0,0,24.8,14.2,331.2,1013.6,10.6,5.1,272.4,23.5,9,10,2022-10-25T06:11:56,2022-10-25T17:48:16,0,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-26,29,16.5,23.1,28.2,16.5,22.9,13.6,58.9,0,0,0,,0,0,15.5,15.1,80.9,1015.5,16.7,5.4,270.8,23.4,9,10,2022-10-26T06:12:16,2022-10-26T17:47:43,0.03,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-27,29,17,23.7,28.6,17,23.6,15.2,61.3,0,0,0,,0,0,20.2,10.9,69.2,1015.4,44.2,5.4,265.5,22.9,9,10,2022-10-27T06:12:37,2022-10-27T17:47:10,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-28,28.9,16,23.2,28.6,16,23.2,14.8,62.1,0,0,0,,0,0,23,11.2,50.6,1014.8,45.3,5.6,264.8,22.8,9,10,2022-10-28T06:12:58,2022-10-28T17:46:39,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-29,29.7,18.5,23.6,28.3,18.5,23.3,12.4,52.9,0,0,0,,0,0,31.7,17.5,61,1014.7,17.1,5.8,263.8,22.6,9,10,2022-10-29T06:13:20,2022-10-29T17:46:08,0.14,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-30,28.7,16,23,27.6,16,22.8,12,53.5,0,0,0,,0,0,21.6,17.5,50.4,1015.1,2.6,5.9,265.4,22.9,9,10,2022-10-30T06:13:42,2022-10-30T17:45:38,0.17,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-10-31,27.7,16,22.1,27.2,16,22.1,13.7,62.7,0,0,0,,0,0,21.6,14.9,35.4,1014.5,8.5,5.3,259,22.5,9,10,2022-10-31T06:14:05,2022-10-31T17:45:10,0.21,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-01,25,19,21.9,25,19,21.9,18.2,80.4,0.4,100,4.17,rain,0,0,16.2,14.9,80.2,1015.7,69.9,4,187.3,16.2,7,10,2022-11-01T06:14:29,2022-11-01T17:44:42,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-02,27.3,20.5,23.5,28.3,20.5,23.6,18.8,76.1,0,0,0,,0,0,19.8,12.1,36.2,1014.9,87.4,3.9,211.4,18.2,8,10,2022-11-02T06:14:53,2022-11-02T17:44:16,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-03,29.4,19.2,24.4,29.5,19.2,24.5,17,65.4,0,0,0,,0,0,22,14.8,56.4,1014.3,33.1,4.9,248,21.5,9,10,2022-11-03T06:15:17,2022-11-03T17:43:50,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-04,29.1,20.9,24.7,30.8,20.9,25.2,19.3,73.1,0,0,0,rain,0,0,23,13.1,63.7,1015.6,52.5,4.4,174.5,15.2,8,10,2022-11-04T06:15:42,2022-11-04T17:43:26,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-05,29.4,19.8,24.3,30.4,19.8,24.5,18.6,73.2,0,0,0,,0,0,22.3,15.7,74.4,1017.1,51.5,4.7,248,21.5,9,10,2022-11-05T06:16:08,2022-11-05T17:43:03,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-06,30,17.4,23,29.4,17.4,23,16.6,70.6,0,0,0,,0,0,19.1,15.1,81.7,1017.7,30.9,5.1,254.2,21.9,9,10,2022-11-06T06:16:35,2022-11-06T17:42:40,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-07,29.9,17.5,23.5,29.1,17.5,23.3,15.2,64.5,0,0,0,,0,0,20.9,15.3,79.5,1016.8,27.7,5.3,253.6,21.8,9,10,2022-11-07T06:17:01,2022-11-07T17:42:19,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-08,29.9,17,23.4,28.6,17,23.1,12.8,57.6,0,0,0,,0,0,20.9,14.2,59.9,1016.3,23.6,5.5,246.3,21.3,9,10,2022-11-08T06:17:29,2022-11-08T17:42:00,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-09,28.5,17,22.8,28,17,22.7,14.5,61.9,0,0,0,,0,0,26.3,13.1,79.7,1016.3,26.6,5.3,252.7,21.8,9,10,2022-11-09T06:17:57,2022-11-09T17:41:41,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-10,28.7,18,23.4,28.3,18,23.3,15.7,65.3,0,0,0,,0,0,27,14.9,51.9,1016.2,32.9,4.9,248.1,21.5,9,10,2022-11-10T06:18:26,2022-11-10T17:41:23,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-11,29.9,20,24.1,28.5,20,23.9,13.4,54.3,0,0,0,,0,0,32,22.7,48,1016,40.9,5,237.6,20.6,9,10,2022-11-11T06:18:55,2022-11-11T17:41:07,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-12,29.8,18.5,24,29.3,18.5,24,14.4,56,0,0,0,,0,0,32.4,16.6,56.3,1016.1,35,5.5,230.8,19.8,8,10,2022-11-12T06:19:24,2022-11-12T17:40:52,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-13,29.3,20,24.4,29.1,20,24.4,15.7,60.2,0,0,0,,0,0,23,14.9,77.5,1015.8,31.9,5.2,238,20.6,8,10,2022-11-13T06:19:54,2022-11-13T17:40:38,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-14,29.3,18,23.8,28.6,18,23.7,16,65.8,0,0,0,,0,0,20.2,14.4,64,1016.2,33.9,5.3,239.7,20.5,9,10,2022-11-14T06:20:25,2022-11-14T17:40:25,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-15,29.6,18.3,23.4,28.7,18.3,23.2,14.3,60.8,0,0,0,,0,0,19.4,13,46.5,1016.1,14.8,5.5,244.6,21.3,9,10,2022-11-15T06:20:56,2022-11-15T17:40:14,0.72,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-16,29.3,14.5,21.7,27.7,14.5,21.4,10,53.6,0,0,0,,0,0,20.5,13,44.5,1015.2,19.7,5.3,250.6,21.5,9,10,2022-11-16T06:21:28,2022-11-16T17:40:04,0.75,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-17,29.5,14.7,22,28.1,14.7,21.8,10.3,51.4,0,0,0,,0,0,22.7,13.1,39.1,1014.9,12.5,5.5,249.1,21.4,9,10,2022-11-17T06:22:00,2022-11-17T17:39:55,0.78,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-18,28.2,14.2,22,27.1,14.2,21.9,11.3,53.9,0,0,0,,0,0,25.6,16.8,46.8,1015.2,21.1,5.5,229.8,19.7,8,10,2022-11-18T06:22:32,2022-11-18T17:39:47,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-19,26.9,17,21.4,26.7,17,21.4,11.5,55.4,0,0,0,,0,0,26.6,14.2,35,1015.4,45.3,4.9,234.9,20.2,9,10,2022-11-19T06:23:05,2022-11-19T17:39:41,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-20,26.5,14,20.9,26.5,14,20.9,10.3,53.1,0,0,0,,0,0,27.4,15,27.2,1013.9,40.9,5.2,233.5,20.2,9,10,2022-11-20T06:23:38,2022-11-20T17:39:35,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-21,28,19.2,23.5,27.8,19.2,23.4,13.1,53.1,0,0,0,,0,0,28.1,12.8,58.5,1013.1,60.4,5.1,165.5,14.4,8,10,2022-11-21T06:24:12,2022-11-21T17:39:32,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-22,28.9,21.7,24.7,29.3,21.7,24.8,16.8,62.5,0,0,0,,0,0,22.7,13.1,52.1,1013.3,72.9,5.1,201.3,17.4,7,10,2022-11-22T06:24:46,2022-11-22T17:39:29,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-23,28.9,21,24.4,29.4,21,24.6,17.7,67.3,0.1,100,4.17,rain,0,0,20.9,15.1,72.3,1014.2,66.6,5,218.7,19.1,8,10,2022-11-23T06:25:20,2022-11-23T17:39:28,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-24,27.1,20.5,23.8,28.4,20.5,24,18.3,72.5,0,0,0,,0,0,20.5,13.1,74.9,1014.5,64,4.5,216.4,18.5,8,10,2022-11-24T06:25:55,2022-11-24T17:39:27,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-25,29.9,19.7,24.3,30.2,19.7,24.4,16.2,63.1,0,0,0,,0,0,23.8,13.1,73.4,1015.3,36.5,4.8,225,19.5,8,10,2022-11-25T06:26:29,2022-11-25T17:39:29,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-26,29.8,17.1,23.1,28.8,17.1,22.9,12.9,55.4,0,0,0,,0,0,14,9.9,62.8,1014.3,38.4,5.2,230.2,19.8,8,10,2022-11-26T06:27:05,2022-11-26T17:39:31,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-27,29.6,15.1,22.8,28.9,15.1,22.6,12.8,55.6,0,0,0,,0,0,15.8,11.2,61.5,1012.3,24.6,5,231.4,19.9,8,10,2022-11-27T06:27:40,2022-11-27T17:39:35,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-28,29.9,15.1,22.6,28.9,15.1,22.4,12,54.5,0,0,0,,0,0,16.2,14.8,72.3,1012.8,6.6,5.3,231.4,19.9,8,10,2022-11-28T06:28:15,2022-11-28T17:39:40,0.15,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-29,29.2,15.8,21.7,27.7,15.8,21.5,10.5,53,0,0,0,,0,0,19.4,16.6,78,1014.2,12.7,5.3,239.8,20.9,9,10,2022-11-29T06:28:51,2022-11-29T17:39:46,0.19,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-11-30,28.5,13,20.8,27.4,13,20.7,11.3,59.5,0,0,0,,0,0,20.5,13,88.4,1015.3,9.6,5,235.6,20.3,8,10,2022-11-30T06:29:27,2022-11-30T17:39:53,0.25,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-12-01,29.1,17,23,29.2,17,23,15.8,66.2,0,0,0,,0,0,21.6,11.2,85,1014.7,28.4,4.7,223.2,19.2,8,10,2022-12-01T06:30:03,2022-12-01T17:40:02,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-12-02,28.4,18,23.8,29.4,18,24.1,18.4,73.2,0,0,0,,0,0,22.7,11,100,1014.1,39.7,4.1,194.8,16.8,8,10,2022-12-02T06:30:39,2022-12-02T17:40:11,0.29,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-12-03,29.4,20,24.3,30.1,20,24.5,19.3,75.4,0,0,0,rain,0,0,24.8,12.8,102.6,1014.6,53,4.1,216,18.7,8,10,2022-12-03T06:31:15,2022-12-03T17:40:22,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-12-04,29,20,24.2,29.9,20,24.4,18.8,73.4,0.1,100,4.17,rain,0,0,26.6,18.4,89,1015.4,53.3,4.1,221.9,19.1,8,10,2022-12-04T06:31:51,2022-12-04T17:40:35,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-12-05,29.4,17.9,23.3,28.2,17.9,23.1,13.9,59.6,0,0,0,,0,0,27.4,11.5,69.8,1016.2,31.6,4.5,218.3,18.8,8,10,2022-12-05T06:32:27,2022-12-05T17:40:48,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
